population,point_id
345.0,293
5833.0,3018
3181.0,3983
63510.0,2037
1966.0,5524
7500.0,4957
3307.0,4119
706.0,5192
415.0,5535
1247.0,3403
368.0,152
16179.0,3832
43807.0,3794
137659.0,3110
21028.0,475
1497.0,536
1253.0,4436
1245.0,462
4884.0,789
10470.0,3921
2897.0,3980
616.0,4785
1166.0,661
5376.0,1321
1643.0,5623
2274.0,4441
882.0,2066
310.0,1417
42249.0,5606
18586.0,5097
20651.0,979
747.0,1766
3487.0,1357
330.0,5017
1378.0,4252
7002.0,5592
1058.0,4211
109266.0,2459
3638.0,6052
3445.0,2104
33002.0,3784
1094.0,6062
622.0,1613
5377.0,4704
243.0,2279
274.0,937
7770.0,1996
7621.0,6090
8964.0,3738
2497.0,1779
2524.0,5439
1311.0,1799
734.0,3429
15531.0,2246
1203.0,215
4382.0,4314
4400.0,1457
3371.0,2511
947.0,317
476.0,5081
250.0,635
426.0,1477
2865.0,1621
17059.0,37
2988.0,3477
13158.0,5616
407.0,3866
41096.0,4405
606.0,3582
2073.0,3418
1505.0,3713
13782.0,3017
22095.0,2759
4706.0,2238
348.0,3261
2355.0,326
5259.0,2883
989.0,1202
660.0,4759
30831.0,1220
1140.0,5744
2956.0,1343
156791.0,4966
542.0,172
2411.0,4254
958.0,2087
935.0,170
41160.0,2466
2490.0,55
3053.0,5636
8553.0,374
4916.0,5382
33392.0,1940
6415.0,6066
21480.0,38
557.0,128
1706.0,5379
361.0,4215
14511.0,2411
504.0,2504
6509.0,1990
6146.0,5244
10198.0,4803
438.0,1663
2699.0,5615
1509.0,5985
3400.0,6077
3253.0,3944
1123.0,2336
341.0,1824
2387.0,1781
4363.0,725
293.0,5195
3505.0,3623
688.0,129
14669.0,3880
35600.0,1106
1721.0,2064
2155.0,4621
24026.0,2356
581.0,5815
245.0,930
107945.0,5090
4852.0,903
869.0,855
713.0,1138
3710.0,4537
14483.0,3263
1321.0,1825
1537.0,1925
50058.0,2144
1225.0,4273
693.0,2973
18474.0,1368
1004.0,3343
964.0,2008
13587.0,4812
2019.0,622
15850.0,2670
1915.0,4099
29522.0,5239
141.0,1971
7629.0,1590
1935.0,48
13296.0,2576
3292.0,204
2527.0,4938
10396.0,5818
322.0,4458
700.0,2854
686.0,356
18137.0,3163
108667.0,5296
6437.0,5932
561.0,1603
5654.0,3554
310.0,623
1759.0,4798
1912.0,4317
41840.0,2036
2408.0,5693
585.0,5638
552.0,3513
1648.0,4498
354.0,5274
236886.0,5106
14671.0,4120
4383.0,2934
535.0,3313
982.0,2803
11429.0,5066
28263.0,4065
1334.0,2496
2071.0,2348
1310.0,4418
971.0,5967
603.0,2690
1058.0,1765
1039.0,5431
939.0,117
15410.0,3939
5822.0,4107
8466.0,3268
32643.0,3662
21940.0,5559
357.0,363
4894.0,3833
297.0,632
40197.0,5101
1191.0,286
744.0,2745
156.0,676
6050.0,1376
5620.0,2314
3130.0,3893
2291.0,3053
30389.0,3756
973.0,3129
812.0,1844
565.0,1907
22766.0,3488
37747.0,5594
477.0,3306
48065.0,2538
10734.0,6048
13703.0,2916
19196.0,5434
6109.0,2512
40149.0,3332
180.0,3181
2672.0,4197
1504.0,5765
25643.0,3873
167.0,520
449.0,4546
742.0,3863
1592.0,5578
760.0,4144
8094.0,5465
1806.0,1072
1127.0,5206
8905.0,1362
272.0,4553
3886.0,1550
