point_id,lat,lng,distance_km,moj_prison_name
557,51.1470240534,-3.88946715325,264.589283519,Brixton
2680,53.4996908138,-2.10798897639,264.610882224,Brixton
725,50.6109744209,-3.65588914569,264.620518606,Brixton
821,52.4095303753,-3.64892395006,264.628964887,Brixton
3311,51.6563656533,-1.66987087391,264.636546247,Full Sutton
4242,51.607163456,-0.948212299874,264.652416423,Full Sutton
6019,51.2536062803,1.19340024981,264.655853125,Bristol
1744,53.8566431666,-2.79305065391,264.667868115,Bristol
4326,51.606494645,-0.876025626981,264.678279256,Full Sutton
519,52.5386003234,-4.02239914362,264.696849144,Full Sutton
3566,53.6784747368,-1.50289421994,264.709725815,Brixton
287,52.8909995002,-4.41042158369,264.714888159,Full Sutton
4157,51.6077878866,-1.0204016694,264.721006963,Full Sutton
2210,51.7910352368,-2.39382489849,264.728354556,Full Sutton
4,50.1151458203,-5.66715668855,264.753854953,Bristol
1135,52.8185216049,-3.2933778549,264.78273935,Brixton
3853,53.7222544825,-1.27505712317,264.787058488,Bristol
2256,53.8585537143,-2.41298791581,264.795874919,Bristol
4411,51.6057814574,-0.803841835646,264.798567785,Full Sutton
5860,52.4750691987,0.912968425624,264.852583283,Bristol
4120,53.7655982751,-1.04675222775,264.856827169,Brixton
4072,51.6083679329,-1.0925935506,264.8839775,Full Sutton
562,51.7760832893,-3.91563628095,264.889125905,Brixton
5818,52.5666461144,0.845246665217,264.899978274,Bristol
1931,53.2733480035,-2.63225416651,264.91721165,Brixton
1646,53.8561166423,-2.86905716229,264.925509191,Bristol
3568,53.7683520229,-1.50183366606,264.935563243,Bristol
3140,53.8141677103,-1.805045061,264.964080598,Bristol
5520,51.7230939753,0.357540555615,264.995889341,Full Sutton
5685,52.7962586839,0.637688771233,265.005641522,Bristol
4495,51.6050238976,-0.731661110746,265.013153432,Full Sutton
1003,52.6820114125,-3.43727065825,265.045541484,Brixton
1361,53.0004929068,-3.07528971312,265.062009823,Brixton
6018,51.2087166951,1.19029178044,265.091284821,Bristol
2361,53.8587913918,-2.33697087653,265.104527246,Bristol
4287,53.6294999511,-0.898602127093,265.125062364,Bristol
692,52.182742889,-3.78679304157,265.132135076,Brixton
4455,53.5830832032,-0.748752979911,265.139731789,Bristol
3985,51.6089035916,-1.16478775846,265.141154001,Full Sutton
5361,51.6823240295,0.138424107054,265.147603028,Full Sutton
5145,53.3045457625,-0.0815569621389,265.151059724,Bristol
4859,53.4437685382,-0.376435331646,265.158176225,Bristol
5108,51.6422996467,-0.152523865517,265.179168533,Full Sutton
610,50.8785255271,-3.80750713512,265.217493606,Brixton
556,51.102088287,-3.88763389301,265.275609411,Brixton
5900,52.383456478,0.980415178878,265.276804967,Bristol
1552,53.855541987,-2.9450611419,265.277157758,Bristol
1418,51.9674531695,-2.97760278924,265.302811496,Full Sutton
4578,51.6042219701,-0.659483637108,265.321807402,Full Sutton
5757,51.8050895403,0.724481084807,265.326725621,Full Sutton
6121,52.0980026265,1.54548957341,265.326895077,Full Sutton
5846,51.8465403438,0.872190579224,265.33780604,Full Sutton
6025,51.9717737879,1.24424512859,265.34524921,Full Sutton
4460,53.807732059,-0.742073741066,265.403388953,Brixton
5776,52.6581868416,0.777247788054,265.418737296,Bristol
1190,52.0553251653,-3.19829117181,265.427036716,Full Sutton
757,52.3186217019,-3.71890194474,265.433492717,Brixton
3896,51.6093948594,-1.23698410794,265.492262701,Full Sutton
2467,53.858980921,-2.26095285602,265.506996817,Bristol
841,50.388150451,-3.50743766246,265.507172831,Brixton
2035,53.3186635364,-2.55786711906,265.552893083,Brixton
4118,53.6757299749,-1.04878185139,265.581475285,Bristol
5994,51.9737551802,1.17157295128,265.590787648,Bristol
563,51.8210131265,-3.91754212881,265.617373355,Brixton
6017,51.1638266278,1.18719130253,265.620138511,Bristol
4621,53.5364806874,-0.599234707677,265.62540551,Bristol
3202,51.6565464072,-1.74214844615,265.647909117,Full Sutton
1460,53.8549192045,-3.0210623718,265.722440595,Bristol
4660,51.6033756797,-0.587309599505,265.724201898,Full Sutton
818,52.2747335839,-3.64391510979,265.728944389,Full Sutton
783,50.4771147482,-3.5807360018,265.736465024,Brixton
1283,52.9548588522,-3.14858523294,265.745477958,Brixton
757,52.3186217019,-3.71890194474,265.756809692,Full Sutton
464,52.582237167,-4.09821206891,265.761607382,Full Sutton
2420,51.7464769533,-2.24859233373,265.763017905,Full Sutton
2458,53.4545175085,-2.2584643611,265.764630837,Brixton
627,52.0468260057,-3.85428041846,265.77275828,Brixton
5662,51.7634492205,0.577037646292,265.786364105,Full Sutton
2755,51.7017805642,-2.03129473665,265.786665686,Full Sutton
5593,52.9341737333,0.497252429781,265.817369578,Bristol
5926,51.8878008256,1.02016548143,265.819546496,Full Sutton
878,52.2307963772,-3.56907629135,265.88919097,Full Sutton
3761,53.722688744,-1.35082450194,265.912239147,Brixton
5078,53.3506484581,-0.154610776502,265.915138316,Bristol
3806,51.6098417334,-1.30918241396,265.936931551,Full Sutton
696,52.3624605079,-3.79403715414,265.972727755,Full Sutton
3024,53.5895649019,-1.88161386551,265.977835496,Brixton
666,50.6998354447,-3.72982179069,265.980880678,Brixton
5965,52.1552394231,1.11135575339,265.992926056,Bristol
2575,53.8591223006,-2.18493407546,266.002857787,Bristol
3250,53.8140204254,-1.72910770458,266.025410439,Bristol
3246,53.6342610939,-1.73025942221,266.049410754,Brixton
555,51.0571521257,-3.88580534142,266.054146638,Brixton
6103,52.0553031645,1.46915079773,266.094290162,Full Sutton
1067,52.7727553914,-3.36613927525,266.125325856,Brixton
5935,52.2918083334,1.04758901724,266.170388352,Bristol
4033,53.7661771772,-1.12259351931,266.173381289,Brixton
4740,51.6024850313,-0.515139182657,266.21991185,Full Sutton
933,52.1868103044,-3.4943851312,266.237209765,Full Sutton
5088,53.8447430758,-0.132947705979,266.237222797,Brixton
5174,51.6411411184,-0.0803078445917,266.239894485,Full Sutton
6016,51.1189360787,1.18409878909,266.241857486,Bristol
1899,51.8350576023,-2.61190337662,266.305335537,Full Sutton
4375,53.8085040755,-0.817983705036,266.3420524,Brixton
3666,53.768013019,-1.42598187624,266.372685655,Bristol
2141,53.3639326571,-2.48332240173,266.374828054,Brixton
2796,53.5446771583,-2.03264876746,266.375916681,Brixton
635,52.4062497783,-3.8693210956,266.376241285,Full Sutton
1700,51.8791634722,-2.75777486215,266.401298337,Full Sutton
5732,52.7496909934,0.708969667026,266.406106772,Bristol
5017,53.8459010588,-0.208903446283,266.423326327,Brixton
724,50.5660288288,-3.65431276708,266.435130684,Brixton
564,51.865942568,-3.91945294988,266.43747678,Brixton
609,50.8335856072,-3.80577004747,266.465718076,Brixton
3714,51.6102442109,-1.38138249141,266.474692178,Full Sutton
3943,53.7217723194,-1.19929183643,266.506550267,Bristol
885,52.5453308527,-3.58027305036,266.530259189,Brixton
4782,53.4896933599,-0.45004758988,266.579509212,Bristol
5418,51.6809858599,0.210690621484,266.583835561,Full Sutton
3464,53.6787648036,-1.57858589343,266.590264169,Brixton
2688,53.8592155297,-2.10891475605,266.591589033,Bristol
1209,52.9091801954,-3.22172655562,266.614795274,Brixton
1262,52.0110995978,-3.12425694002,266.620895295,Full Sutton
822,52.4544618759,-3.65060237984,266.673637734,Brixton
2106,51.7907699319,-2.46631607634,266.678480037,Full Sutton
4943,53.847010977,-0.284864390465,266.703053638,Brixton
693,52.2276728765,-3.78859693681,266.704685101,Brixton
5566,51.7216201919,0.429860895662,266.714287879,Full Sutton
5639,52.8876867537,0.568907838873,266.745379822,Bristol
3092,51.6566826829,-1.81442668093,266.749173621,Full Sutton
5995,52.0186396965,1.17474905776,266.754189824,Bristol
5993,51.928870182,1.16840512709,266.769397203,Full Sutton
991,52.1427755874,-3.41984127084,266.772265897,Full Sutton
4818,51.6015500304,-0.442972571224,266.80841714,Full Sutton
943,52.6361588024,-3.50965571214,266.855633376,Brixton
5008,53.3967073384,-0.227822264869,266.864454543,Bristol
554,51.0122155695,-3.8839814826,266.924088344,Brixton
1509,51.9230866914,-2.90393008783,266.965862567,Full Sutton
577,52.4499892887,-3.94475412642,266.966499645,Full Sutton
257,52.9343727744,-4.48724012784,266.999591806,Full Sutton
6080,52.0125514184,1.39295732342,267.046777294,Full Sutton
5861,52.5199606675,0.915938924126,267.050972993,Bristol
628,52.0917553498,-3.8561432811,267.060852707,Brixton
4867,53.8480728231,-0.360830318386,267.076110554,Brixton
3618,51.6106022896,-1.45358415514,267.10498232,Full Sutton
3359,53.8138250698,-1.65317113366,267.176110443,Bristol
2567,53.4995987949,-2.18336369111,267.241555527,Brixton
2640,51.7017388552,-2.10364536876,267.261784895,Full Sutton
2803,53.8592606077,-2.032895119,267.272576849,Bristol
5901,52.4283459213,0.983444370364,267.28470693,Bristol
758,52.3635522813,-3.72064584577,267.285014659,Brixton
5819,52.611539558,0.848157768044,267.285109564,Bristol
4371,53.6287806861,-0.823011548582,267.310406992,Bristol
565,51.9108716139,-3.92136876135,267.348590865,Brixton
4291,53.809228057,-0.893897096877,267.370938745,Brixton
2246,53.4091551365,-2.40861957976,267.381298929,Brixton
5237,51.6399382039,-0.00809675253399,267.389923906,Full Sutton
4893,51.6005706824,-0.370809949805,267.489105288,Full Sutton
5392,53.1646126023,0.211397036216,267.490767179,Bristol
1052,52.0986924478,-3.34544435151,267.493236999,Full Sutton
5801,51.8033880468,0.796911466006,267.510675152,Full Sutton
4539,53.5822698271,-0.673249508665,267.511929389,Bristol
2314,51.7463013122,-2.3210133906,267.518768864,Full Sutton
5966,52.200125143,1.1144920158,267.528630276,Bristol
3,50.0702696924,-5.66372859675,267.535553539,Bristol
4790,53.8490865904,-0.436801009814,267.542106663,Brixton
6022,51.8371268558,1.23455009295,267.570602945,Bristol
5446,53.1182923219,0.283740794063,267.573418361,Bristol
4203,53.6751051486,-0.973104768321,267.576297543,Bristol
3944,53.7667081059,-1.19843734932,267.576902807,Brixton
5334,53.2108901202,0.138897486405,267.595005258,Bristol
3665,53.7230751011,-1.42659375412,267.59755032,Brixton
665,50.654892257,-3.72816985581,267.599493425,Brixton
1004,52.7269453126,-3.43874820273,267.648050741,Brixton
1136,52.8634571596,-3.29471411438,267.668151006,Brixton
1631,53.182064813,-2.85536683737,267.686083024,Brixton
5888,51.8447468564,0.944678130219,267.708500622,Full Sutton
1536,53.1365653546,-2.9292030215,267.709971889,Brixton
518,52.4936788142,-4.02033660358,267.742267758,Full Sutton
5710,51.7618394716,0.649410200409,267.77991212,Full Sutton
608,50.788645296,-3.8040374003,267.801491603,Brixton
782,50.43216645,-3.57923827032,267.823689838,Brixton
3520,51.6109159672,-1.52578722,267.827148716,Full Sutton
1730,53.2275186972,-2.78137430331,267.848929512,Brixton
5686,52.8411581803,0.640410157353,267.856904603,Bristol
553,50.9672786185,-3.88216230073,267.884544036,Brixton
5273,53.2571246527,0.0662416843282,267.885914434,Bristol
3762,53.7676260297,-1.3501317472,267.895432316,Bristol
498,51.595164649,-3.98020282482,267.899270271,Brixton
1443,53.0910205483,-3.0028832913,267.920546156,Brixton
2981,51.6567744797,-1.88670539237,267.939231237,Full Sutton
5936,52.336695701,1.05067620626,267.985087161,Bristol
5777,52.7030822084,0.780098785195,267.985890324,Bristol
1338,51.9668264111,-3.05036859266,267.996066756,Full Sutton
4934,53.4427221776,-0.301191887815,267.99703993,Bristol
5996,52.0635237305,1.17793347524,268.005837798,Bristol
2919,53.8592575343,-1.95687538551,268.045118082,Bristol
4710,53.8500522722,-0.512776244432,268.100557341,Brixton
5472,51.6796032634,0.282951448859,268.10563473,Full Sutton
4703,53.5355735288,-0.523818937643,268.179811031,Bristol
6053,51.969747611,1.31690883556,268.182384338,Full Sutton
1830,53.2729267801,-2.70722498351,268.198171204,Brixton
3136,53.634407419,-1.80587361807,268.200333652,Brixton
499,51.640094153,-3.98216013981,268.246824803,Brixton
4968,51.5995469933,-0.298651502935,268.26127458,Full Sutton
4032,53.7212422578,-1.12352886033,268.308211442,Bristol
2913,53.5896156266,-1.9571487096,268.315744942,Brixton
1362,53.0454306199,-3.07640808223,268.317366297,Brixton
723,50.521082852,-3.65274039951,268.330652102,Brixton
566,51.9558002641,-3.92328958052,268.349788602,Brixton
694,52.2726024755,-3.79040557623,268.361191419,Brixton
5211,53.3033159761,-0.00657083073691,268.362887645,Bristol
5959,51.8859150965,1.09270953814,268.372355675,Full Sutton
1118,52.0545611064,-3.27119401418,268.398624863,Full Sutton
3467,53.8135816447,-1.57723556863,268.415031218,Bristol
629,52.1366843017,-3.85801103004,268.435912377,Brixton
6023,51.8820096542,1.2377733498,268.446193613,Bristol
4206,53.8099039988,-0.96981369664,268.489010751,Brixton
5613,51.7201019363,0.502174972198,268.514806575,Full Sutton
1798,51.834657596,-2.68446250702,268.523447289,Full Sutton
3356,53.6790070377,-1.65427877979,268.550738146,Brixton
2352,53.4543307446,-2.33375821831,268.570231063,Brixton
5300,51.6386909106,0.0641092258566,268.628109843,Full Sutton
3418,51.611185242,-1.5979915008,268.640450413,Full Sutton
500,51.6850232577,-3.98412254481,268.686990794,Brixton
2001,51.7904599384,-2.53880604546,268.707502173,Full Sutton
1932,53.318288834,-2.63291844202,268.73308139,Brixton
4628,53.8509698623,-0.58875580184,268.750886241,Brixton
823,52.4993929949,-3.65228524365,268.795775761,Brixton
1602,51.8786731742,-2.83040256548,268.804690741,Full Sutton
2527,51.7016525954,-2.17599573302,268.821821425,Full Sutton
886,52.5902628361,-3.58188953549,268.839578686,Brixton
2681,53.5446325927,-2.10810360717,268.896372226,Brixton
1284,52.9997957943,-3.14977782953,268.899607772,Brixton
1068,52.8176899674,-3.36754834224,268.903382401,Brixton
3030,53.8592063096,-1.8808557768,268.908423669,Bristol
552,50.9223412726,-3.88034778008,268.934543948,Brixton
497,51.1907811576,-3.96281319009,268.966464391,Brixton
5146,53.3494638661,-0.0795405199223,269.024935234,Bristol
6052,51.3414027043,1.27131020016,269.063074753,Bristol
3854,53.7671910578,-1.27428349842,269.066030789,Brixton
5039,51.5984789691,-0.22649741508,269.124137584,Full Sutton
5967,52.2450103853,1.11763651404,269.148470778,Bristol
5733,52.7945882313,0.711759841064,269.149670315,Bristol
256,52.8894686291,-4.48466731515,269.184475819,Full Sutton
759,52.4084824758,-3.72239434547,269.216676798,Brixton
2870,51.6568217971,-1.95898439456,269.216904456,Full Sutton
501,51.7299519632,-3.98609005734,269.219313993,Brixton
607,50.7437045936,-3.80230917872,269.223511046,Brixton
756,52.2736907374,-3.71716262629,269.2548642,Full Sutton
664,50.6099486814,-3.7265221306,269.30122331,Brixton
6051,51.2965172431,1.2681159746,269.305786961,Bristol
4860,53.4886927488,-0.374720106271,269.310582273,Bristol
817,52.2298005569,-3.64225426139,269.320203259,Full Sutton
5862,52.564851675,0.918917273298,269.324253423,Bristol
5997,52.1084072818,1.18112623261,269.344501335,Bristol
944,52.6810915891,-3.51120506827,269.347858854,Brixton
2209,51.7460810512,-2.39343361719,269.355901557,Full Sutton
3567,53.7234135513,-1.50236466102,269.365140555,Brixton
5902,52.4732348979,0.986481552803,269.370462122,Bristol
695,52.317531686,-3.79221897644,269.375187994,Full Sutton
6024,51.926891965,1.24100501864,269.41174839,Bristol
1945,53.9024881453,-2.64171894265,269.435561317,Bristol
567,52.0007285185,-3.92521542476,269.44006578,Brixton
2036,53.3636046306,-2.55845424276,269.45255432,Brixton
2048,53.9028708833,-2.56562463542,269.460714566,Bristol
1189,52.0103817835,-3.19708989962,269.486570754,Full Sutton
4545,53.8518393547,-0.664739461559,269.492428213,Brixton
6024,51.926891965,1.24100501864,269.498796427,Full Sutton
3854,53.7671910578,-1.27428349842,269.502351841,Bristol
1844,53.902057188,-2.71781137729,269.503184972,Bristol
3310,51.6114101123,-1.67019681232,269.544062459,Full Sutton
496,51.1458476645,-3.96090582956,269.548917568,Brixton
1417,51.9225058244,-2.97662576864,269.54977608,Full Sutton
4456,53.6280136989,-0.747424348286,269.570786025,Bristol
877,52.1858613673,-3.56749352501,269.571070169,Full Sutton
2153,53.9032053997,-2.4895286775,269.57861875,Bristol
6050,51.251631293,1.26492997347,269.641012432,Bristol
4288,53.6744325131,-0.897430640625,269.649086776,Bristol
4241,51.5622143621,-0.949249428555,269.652371612,Full Sutton
1745,53.9015780144,-2.79390171748,269.663515734,Bristol
1210,52.9541162958,-3.22299296825,269.666069545,Brixton
4325,51.5615466212,-0.877133918901,269.677754935,Full Sutton
634,52.3613231794,-3.86742366827,269.68092613,Full Sutton
4121,53.8105318966,-1.04573328432,269.695159213,Brixton
5519,51.6781762485,0.355206404094,269.711552153,Full Sutton
4156,51.5628377936,-1.02136762561,269.719690651,Full Sutton
3569,53.8132901518,-1.50130122982,269.740957172,Bristol
5820,52.6564325456,0.851076578909,269.741841582,Bristol
5640,52.9325880096,0.571567096414,269.763653893,Bristol
5845,51.8016419871,0.869334607993,269.769626369,Full Sutton
2257,53.9034916923,-2.41343129082,269.789152264,Bristol
4410,51.5608345746,-0.805021280938,269.795814456,Full Sutton
502,51.7748802693,-3.98806269498,269.843249001,Brixton
5756,51.7601852074,0.721775911559,269.851387483,Full Sutton
3141,53.8591069338,-1.80483651408,269.861622526,Bristol
5079,53.3955680977,-0.152667844757,269.870695131,Bristol
4071,51.5634169119,-1.09348832573,269.879642681,Full Sutton
5937,52.3815825964,1.05377152419,269.880229446,Bristol
630,52.1816128616,-3.85988368231,269.896608091,Brixton
1647,53.9010506276,-2.86998974139,269.916388397,Bristol
2459,53.4994592507,-2.25873788247,269.939213545,Brixton
5360,51.6373992457,0.136309905863,269.953239263,Full Sutton
4622,53.5814088166,-0.597749835148,269.955898913,Bristol
781,50.3872177699,-3.57774434106,269.987386434,Brixton
4494,51.5600782268,-0.732911698911,270.006428607,Full Sutton
932,52.1418733907,-3.49288006016,270.0069478,Full Sutton
6049,51.2067448543,1.26175216892,270.068406668,Bristol
551,50.8774035319,-3.87853790497,270.073043682,Brixton
5107,51.5973666162,-0.154347870637,270.076825036,Full Sutton
2362,53.9037297592,-2.33733269732,270.092098499,Bristol
695,52.317531686,-3.79221897644,270.100109339,Brixton
3984,51.5639517134,-1.16561134455,270.132063151,Full Sutton
5925,51.8429087528,1.01715804356,270.150941691,Full Sutton
576,52.4050649938,-3.94277705787,270.171449139,Full Sutton
4119,53.7206643012,-1.04776841342,270.190398274,Bristol
495,51.1009137728,-3.95900337167,270.22264701,Brixton
1553,53.9004750309,-2.94607522724,270.261543201,Bristol
722,50.4761364904,-3.65117202966,270.305380732,Brixton
4577,51.5592775822,-0.660805357014,270.309381044,Full Sutton
1005,52.7718788408,-3.44022967195,270.317996202,Brixton
4461,53.8526607439,-0.740727003035,270.324432623,Brixton
2142,53.4088739407,-2.48383194951,270.355116515,Brixton
5661,51.7185392177,0.574482599798,270.395804962,Full Sutton
3025,53.6345059856,-1.88148837086,270.426605533,Brixton
2419,51.7015217852,-2.24834564288,270.465305877,Full Sutton
6025,51.9717737879,1.24424512859,270.466303772,Bristol
3895,51.5644421952,-1.23773649765,270.476693176,Full Sutton
2468,53.9039195989,-2.26123311899,270.487146947,Bristol
3201,51.6115905767,-1.74240296935,270.537079928,Full Sutton
503,51.8198081761,-3.99004047543,270.558162022,Brixton
2754,51.6568246346,-2.03126350161,270.580952127,Full Sutton
6048,51.1618579275,1.25858253321,270.587532926,Bristol
3247,53.6792014375,-1.72997266106,270.589410302,Brixton
1137,52.9083923483,-3.2960539332,270.615186321,Brixton
568,52.0456563772,-3.92714631152,270.618345743,Brixton
5778,52.7479771245,0.782957345354,270.621079589,Bristol
990,52.0978368486,-3.41841350952,270.626942208,Full Sutton
3762,53.7676260297,-1.3501317472,270.639352152,Brixton
1461,53.8998512281,-3.0221579533,270.69862715,Bristol
4659,51.5584326456,-0.588702439389,270.704361752,Full Sutton
2797,53.5896186698,-2.03268367576,270.725818851,Brixton
606,50.6987634999,-3.80058536794,270.73041738,Brixton
1261,51.9661546989,-3.12313164835,270.75487402,Full Sutton
5998,52.1532903501,1.18432735885,270.768889838,Bristol
5687,52.8860572364,0.643138783379,270.770479648,Bristol
4783,53.5346188247,-0.448407381512,270.802448359,Bristol
1898,51.790105258,-2.61129461809,270.813647611,Full Sutton
1699,51.8342128356,-2.75701985936,270.815715484,Full Sutton
517,52.4487569048,-4.01827950099,270.845753043,Full Sutton
5968,52.2898951499,1.12078927689,270.850938022,Bristol
5009,53.4416284451,-0.225953267156,270.898446661,Bristol
3251,53.8589594077,-1.72881781855,270.903765763,Bristol
3805,51.5648883541,-1.30986360059,270.913180853,Full Sutton
2576,53.9040612101,-2.18513277783,270.973894787,Bristol
494,51.0559794825,-3.95710579986,270.986971923,Brixton
4034,53.8111117462,-1.12165563985,270.988208068,Brixton
5992,51.8839847022,1.16524555657,270.993378667,Full Sutton
824,52.5443237324,-3.65397255712,270.993559097,Brixton
5447,53.1632013133,0.286124857697,271.044028745,Bristol
5393,53.2095234718,0.213709496588,271.054684209,Bristol
663,50.5650047178,-3.72487860105,271.084505037,Brixton
5173,51.5962099413,-0.0822030539303,271.11839003,Full Sutton
3667,53.8129505929,-1.42536833758,271.152611952,Bristol
4739,51.5575434219,-0.516603130123,271.190968623,Full Sutton
3944,53.7667081059,-1.19843734932,271.191947963,Bristol
6047,51.1169705129,1.25542103876,271.197864427,Bristol
1537,53.1815040423,-2.93017428978,271.210193491,Brixton
3465,53.7237040925,-1.57813700395,271.213401134,Brixton
887,52.6351944412,-3.58351030255,271.221420749,Brixton
760,52.4534122853,-3.72414745999,271.226766878,Brixton
4376,53.8534340244,-0.816718205643,271.246067034,Brixton
5335,53.2558028011,0.141137926992,271.249733906,Bristol
2105,51.7458161714,-2.46585282633,271.27276257,Full Sutton
1632,53.2270040592,-2.85626243448,271.27878474,Brixton
1508,51.878138056,-2.90302810667,271.278955641,Full Sutton
550,50.8324653965,-3.8767326598,271.298929077,Brixton
1444,53.1359586055,-3.00392981309,271.325927728,Brixton
504,51.8647356834,-3.99202341645,271.363334004,Brixton
5417,51.6360632171,0.208505102855,271.36403848,Full Sutton
5565,51.6767048236,0.427455302201,271.400094613,Full Sutton
5018,53.8908183107,-0.206983253426,271.417996485,Brixton
1051,52.0537519621,-3.34409351556,271.429791728,Full Sutton
2247,53.4540965347,-2.40905112594,271.438941609,Brixton
3713,51.5652901876,-1.38199246889,271.441083053,Full Sutton
631,52.2265410294,-3.86176125503,271.441557363,Brixton
255,52.8445640548,-4.48210133625,271.443883738,Full Sutton
2568,53.5445404237,-2.18355813724,271.485522644,Brixton
227,52.9327929776,-4.56155568802,271.523649123,Full Sutton
1731,53.2724584292,-2.78219380997,271.531561786,Brixton
5903,52.5181234073,0.989526754289,271.532276477,Bristol
2689,53.904154592,-2.10903189583,271.551848913,Bristol
6026,52.0166551226,1.24749370888,271.608823091,Bristol
3091,51.6117266343,-1.81460978665,271.618522241,Full Sutton
1363,53.0903679748,-3.07752944144,271.625751837,Brixton
5274,53.3020390778,0.0684096869007,271.628780613,Bristol
5863,52.6097422208,0.921903500819,271.67054457,Bristol
4944,53.8919300465,-0.283025545877,271.692581468,Brixton
1069,52.8626241746,-3.36896115895,271.745044245,Brixton
4817,51.5566099166,-0.444507613247,271.768709483,Full Sutton
4372,53.6737120727,-0.82175968591,271.798059212,Bristol
493,51.0110447937,-3.95521309765,271.841128138,Brixton
5938,52.4264690191,1.05687499954,271.854132856,Bristol
569,52.0905838401,-3.92908225832,271.883484341,Brixton
4540,53.6271989943,-0.67184074291,271.904328157,Bristol
945,52.7260240008,-3.51275853602,271.909192699,Brixton
696,52.3624605079,-3.79403715414,271.919857807,Brixton
5734,52.8394850236,0.714557430678,271.957489943,Bristol
1831,53.3178669248,-2.70796797888,271.968011064,Brixton
5800,51.758486438,0.794134594006,271.999009773,Full Sutton
2639,51.6567829924,-2.10354252763,272.030074923,Full Sutton
3360,53.8587637321,-1.65279991142,272.033831162,Bristol
4868,53.8929936316,-0.359072840355,272.058796648,Brixton
3617,51.5656476932,-1.45412291805,272.059867635,Full Sutton
5887,51.7998513717,0.941750324629,272.101711319,Full Sutton
4935,53.487644682,-0.299397249403,272.106127672,Bristol
1285,53.0447323757,-3.15097361167,272.109057301,Brixton
4204,53.7200384532,-0.972010714213,272.151440033,Bristol
2313,51.7013464255,-2.32069491182,272.190726682,Full Sutton
5212,53.3482320778,-0.00447568612009,272.191055639,Bristol
1337,51.9218800718,-3.0493189007,272.20101358,Full Sutton
2804,53.9041997438,-2.03293069502,272.220428404,Bristol
780,50.3422687079,-3.57625420141,272.225731386,Brixton
5236,51.5950089511,-0.0100631492069,272.247812487,Full Sutton
4292,53.8541591913,-0.892712848691,272.256421211,Brixton
505,51.9096627912,-3.99401153589,272.257964156,Brixton
5821,52.7013250769,0.854003125059,272.268236129,Bristol
5999,52.1981729351,1.18753688313,272.277657933,Bristol
3666,53.768013019,-1.42598187624,272.295407494,Brixton
605,50.653822015,-3.79886595321,272.320801427,Brixton
5709,51.7169320453,0.646783593145,272.35561557,Full Sutton
721,50.4311897439,-3.64960764424,272.357593703,Brixton
3945,53.8116435439,-1.19758054312,272.366919652,Brixton
1117,52.0096189516,-3.26991972046,272.41387965,Full Sutton
4892,51.5556321352,-0.372416072727,272.437004544,Full Sutton
4704,53.5805001772,-0.522254175145,272.46970905,Bristol
4791,53.8940090591,-0.435124915821,272.51627262,Brixton
1933,53.3632293179,-2.63358450365,272.587250322,Brixton
549,50.7875268665,-3.87493202907,272.611021262,Brixton
5969,52.3347794364,1.12395033323,272.634484123,Bristol
3763,53.8125629702,-1.34943711221,272.648663963,Bristol
5958,51.8410260439,1.08963013271,272.663201198,Full Sutton
2353,53.4992721821,-2.33411133562,272.70186838,Brixton
3137,53.6793480017,-1.80566731929,272.704526871,Brixton
2914,53.6345567932,-1.95710346337,272.726381175,Brixton
3519,51.5659608689,-1.52625476353,272.768916093,Full Sutton
1211,52.999052033,-3.22426276041,272.774868837,Brixton
492,50.9661097064,-3.95332524863,272.784271801,Brixton
2980,51.6118182841,-1.88681707896,272.787337744,Full Sutton
755,52.2287593879,-3.71542787441,272.799710213,Full Sutton
694,52.2726024755,-3.79040557623,272.826853341,Full Sutton
6027,52.0615359686,1.25075078889,272.838201296,Bristol
5641,52.9774888303,0.57423344194,272.840173484,Bristol
5471,51.6346828328,0.280694632289,272.859178646,Full Sutton
445,51.5939250035,-4.05233829677,272.890360806,Brixton
5147,53.3943815763,-0.0775186549154,272.935426581,Bristol
662,50.5200603664,-3.72323925318,272.947740174,Brixton
816,52.1848671483,-3.64059777001,272.955805728,Full Sutton
4033,53.7661771772,-1.12259351931,272.962685421,Bristol
2920,53.9041966654,-1.95682939742,272.978967382,Bristol
1797,51.7897058929,-2.6837816065,272.995131351,Full Sutton
633,52.3163961883,-3.86553123069,273.037180464,Full Sutton
1006,52.8168119971,-3.44171507986,273.053399678,Brixton
4711,53.8949763226,-0.511181551153,273.064550704,Brixton
632,52.2714688049,-3.86364376539,273.06933015,Brixton
3357,53.7239467227,-1.65391056419,273.140694448,Brixton
5612,51.6751889976,0.499697958291,273.169729925,Full Sutton
1601,51.8337233239,-2.82957524531,273.180273376,Full Sutton
4967,51.5546100834,-0.300328692468,273.195189263,Full Sutton
2682,53.5895740315,-2.10821854758,273.206147445,Brixton
446,51.6388525214,-4.05436678386,273.231566671,Brixton
570,52.1355109071,-3.93102328279,273.234275051,Brixton
506,51.9545894995,-3.9960048517,273.241173785,Brixton
3468,53.8585199084,-1.57678301385,273.250727884,Bristol
825,52.5892540883,-3.65566433594,273.265162575,Brixton
2000,51.7455066746,-2.5382708309,273.267674124,Full Sutton
876,52.1409259789,-3.56591490751,273.29482591,Full Sutton
761,52.4983417098,-3.72590520557,273.313554505,Brixton
5779,52.7928715896,0.785823495338,273.322337219,Bristol
